0,1,2,3,4,5
1,-27.637545193496408,3240.540617192204,"(0, 0)","[ 2.75229068e+00  8.78974991e+01  3.79599991e+01  1.72919995e+03
  1.94240005e+02  6.61193314e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02019771e+00
  3.51280848e+00  3.66216482e+00  3.60571671e+00  3.60843671e+00
  5.34820934e+01  5.61333137e+01  5.69958964e+01  5.51915600e+01
  5.63675130e+01 -5.19953073e+01  1.64340549e+01  3.32414351e+01
 -1.20264804e+01  2.49010881e+01  1.17719939e+01  2.49180969e+00
  3.93770201e-01  8.24116858e+00  1.08510673e+00]",[ 1.        -0.7661706 -0.7661706 -0.7661706 -0.7661706]
0,1,2,3,4,5
1,-9.225622259418742,3240.540617192204,"(0, 0)","[   2.75229068   87.93250275   38.84000015 1724.80004883  196.32000732
   66.93066406  166.67554188    0.            0.            0.
    0.            4.24666066    3.19315625    3.10194961    3.77684876
    3.64731686   58.61766431   54.56394254   55.58081843   54.91784466
   55.84116838   69.70057348   -7.49439832    9.2886176    13.31764347
   20.4822124     5.3108993     7.6672798     7.1451077     2.39079894
    2.39079894]",[ 1.        -0.9017087 -0.9017087 -0.9017087 -0.9017087]
1,-27.637545193496408,3517.6384512372642,"(0, 0)","[   2.75229068   87.93250275   38.84000015 1724.80004883  196.32000732
   66.93066406  166.67554188    0.            0.            0.
    0.            4.24666066    3.19315625    3.10194961    3.77684876
    3.64731686   58.61766431   54.56394254   55.58081843   54.91784466
   55.84116838   69.70057348   -7.49439832    9.2886176    13.31764347
   20.4822124     5.3108993     7.6672798     7.1451077     2.39079894
    2.39079894]",[ 1.        -0.9017087 -0.9017087 -0.9017087 -0.9017087]
0,1,2,3,4,5
1,-9.225622259418742,3517.6384512372642,"(0, 0)","[   2.75229068   87.43000031   39.75       1745.90002441  195.1499939
   66.72666931  166.67554188    0.            0.            0.
    0.            3.01162766    3.68196033    4.25631793    3.12139572
    3.39252731   55.63707236   57.54962913   58.89751743   56.3818012
   57.1462604    28.5366475    77.01922225  124.75345291   34.80645355
   68.37173756    2.81433425    3.04213234   11.13991573    2.81433425
    4.07488198]",[ 1.        -0.7820201 -0.7820201 -0.7820201 -0.7820201]
1,-27.637545193496408,3498.0540242012903,"(0, 0)","[   2.75229068   87.43000031   39.75       1745.90002441  195.1499939
   66.72666931  166.67554188    0.            0.            0.
    0.            3.01162766    3.68196033    4.25631793    3.12139572
    3.39252731   55.63707236   57.54962913   58.89751743   56.3818012
   57.1462604    28.5366475    77.01922225  124.75345291   34.80645355
   68.37173756    2.81433425    3.04213234   11.13991573    2.81433425
    4.07488198]",[ 1.        -0.7820201 -0.7820201 -0.7820201 -0.7820201]
0,1,2,3,4,5
1,-9.225622259418742,3498.0540242012903,"(0, 0)","[2.75229068e+00 8.97174988e+01 4.04599991e+01 1.75669995e+03
 2.00570007e+02 6.62880020e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.32755178e+00
 2.97602744e+00 2.45564294e+00 4.08914531e+00 3.62069762e+00
 5.73018285e+01 5.39114556e+01 5.39871598e+01 5.61351627e+01
 5.50228204e+01 9.65530087e+01 7.25077865e+00 4.88011976e+00
 7.82218614e+01 4.82893276e+01 8.38100232e+00 4.90673223e+00
 4.17372220e+00 6.25900186e+00 5.07317456e-01]",[ 1.        -0.9707081 -0.9707081 -0.9707081 -0.9707081]
1,-27.637545193496408,2899.6894392442446,"(0, 0)","[2.75229068e+00 8.97174988e+01 4.04599991e+01 1.75669995e+03
 2.00570007e+02 6.62880020e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.32755178e+00
 2.97602744e+00 2.45564294e+00 4.08914531e+00 3.62069762e+00
 5.73018285e+01 5.39114556e+01 5.39871598e+01 5.61351627e+01
 5.50228204e+01 9.65530087e+01 7.25077865e+00 4.88011976e+00
 7.82218614e+01 4.82893276e+01 8.38100232e+00 4.90673223e+00
 4.17372220e+00 6.25900186e+00 5.07317456e-01]",[ 1.        -0.9707081 -0.9707081 -0.9707081 -0.9707081]
0,1,2,3,4,5
1,-9.225622259418742,2899.6894392442446,"(0, 0)","[ 2.75229068e+00  9.16324997e+01  4.03699989e+01  1.77209998e+03
  2.01910004e+02  6.67853317e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.10370946e+00
  1.10804730e+00  4.51835790e-01  1.66679734e+00  1.29618554e+00
  5.43363171e+01  5.41296792e+01  5.15422364e+01  5.36464790e+01
  5.35987300e+01  2.57026781e+01 -1.34747766e+01 -9.15655553e+01
 -5.55520744e+01 -5.09713299e+01  3.22343265e+00  1.83077317e+00
  1.00938396e+01  6.65975437e+00  4.86161480e+00]",[ 1.        -0.8333214 -0.8333214 -0.8333214 -0.8333214]
1,-27.637545193496408,2864.27063226853,"(0, 0)","[ 2.75229068e+00  9.16324997e+01  4.03699989e+01  1.77209998e+03
  2.01910004e+02  6.67853317e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.10370946e+00
  1.10804730e+00  4.51835790e-01  1.66679734e+00  1.29618554e+00
  5.43363171e+01  5.41296792e+01  5.15422364e+01  5.36464790e+01
  5.35987300e+01  2.57026781e+01 -1.34747766e+01 -9.15655553e+01
 -5.55520744e+01 -5.09713299e+01  3.22343265e+00  1.83077317e+00
  1.00938396e+01  6.65975437e+00  4.86161480e+00]",[ 1.        -0.8333214 -0.8333214 -0.8333214 -0.8333214]
0,1,2,3,4,5
1,-9.225622259418742,2864.27063226853,"(0, 0)","[ 2.75229068e+00  9.00149994e+01  3.80099983e+01  1.76580005e+03
  1.97839996e+02  6.40566635e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.04620085e-02
 -8.84405318e-01 -6.83461993e-01 -8.52860618e-01 -1.22712200e+00
  5.21521303e+01  5.36082924e+01  5.32084235e+01  4.91218143e+01
  5.07419020e+01 -7.80343431e+01 -1.70060428e+01  2.65581897e+00
 -1.70583584e+02 -1.16435719e+02  1.00938396e+01  9.30222164e+00
  4.38155367e+00  2.42298879e+01  2.42298879e+01]",[ 1.         -0.41000456 -0.41000456 -0.41000456 -0.41000456]
1,-27.637545193496408,3288.8766769327667,"(0, 0)","[ 2.75229068e+00  9.00149994e+01  3.80099983e+01  1.76580005e+03
  1.97839996e+02  6.40566635e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.04620085e-02
 -8.84405318e-01 -6.83461993e-01 -8.52860618e-01 -1.22712200e+00
  5.21521303e+01  5.36082924e+01  5.32084235e+01  4.91218143e+01
  5.07419020e+01 -7.80343431e+01 -1.70060428e+01  2.65581897e+00
 -1.70583584e+02 -1.16435719e+02  1.00938396e+01  9.30222164e+00
  4.38155367e+00  2.42298879e+01  2.42298879e+01]",[ 1.         -0.41000456 -0.41000456 -0.41000456 -0.41000456]
0,1,2,3,4,5
1,-9.225622259418742,3288.8766769327667,"(0, 0)","[ 2.75229068e+00  9.12099991e+01  3.87200012e+01  1.76209998e+03
  2.00339996e+02  6.57320023e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.32718399e-02
 -1.23841360e-01 -1.84498858e-01  2.06904946e-01  1.85150835e-01
  5.52325365e+01  5.13643386e+01  5.22350509e+01  5.40811783e+01
  5.28641642e+01  4.97566677e+01 -1.10389249e+02 -6.51623611e+01
  2.23934347e+01  2.86560859e+01  1.43851030e+00  6.91261103e+00
  6.91261103e+00  1.43851030e+00  8.74321108e+00]",[ 1.         -0.99591625 -0.99591625 -0.99591625 -0.99591625]
1,-27.637545193496408,3397.2160334799955,"(0, 0)","[ 2.75229068e+00  9.12099991e+01  3.87200012e+01  1.76209998e+03
  2.00339996e+02  6.57320023e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.32718399e-02
 -1.23841360e-01 -1.84498858e-01  2.06904946e-01  1.85150835e-01
  5.52325365e+01  5.13643386e+01  5.22350509e+01  5.40811783e+01
  5.28641642e+01  4.97566677e+01 -1.10389249e+02 -6.51623611e+01
  2.23934347e+01  2.86560859e+01  1.43851030e+00  6.91261103e+00
  6.91261103e+00  1.43851030e+00  8.74321108e+00]",[ 1.         -0.99591625 -0.99591625 -0.99591625 -0.99591625]
0,1,2,3,4,5
1,-9.225622259418742,3397.2160334799955,"(0, 0)","[ 2.75229068e+00  8.84075012e+01  3.84900017e+01  1.77250000e+03
  1.96330002e+02  6.39826660e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.72712691e-01
 -3.07604286e-02  1.75928063e+00 -6.02610936e-01 -7.86765970e-01
  5.14788120e+01  5.53744055e+01  6.03404965e+01  5.10149866e+01
  5.09552515e+01 -6.54733294e+01  1.11165818e+02  2.32533039e+02
 -1.02057620e+02 -9.07687454e+01  3.96718842e+00  2.04130018e+01
  3.35281504e+01  8.87269514e+00  8.87269514e+00]",[ 0.7664858 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,3553.8901781343193,"(0, 0)","[ 2.75229068e+00  8.84075012e+01  3.84900017e+01  1.77250000e+03
  1.96330002e+02  6.39826660e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.72712691e-01
 -3.07604286e-02  1.75928063e+00 -6.02610936e-01 -7.86765970e-01
  5.14788120e+01  5.53744055e+01  6.03404965e+01  5.10149866e+01
  5.09552515e+01 -6.54733294e+01  1.11165818e+02  2.32533039e+02
 -1.02057620e+02 -9.07687454e+01  3.96718842e+00  2.04130018e+01
  3.35281504e+01  8.87269514e+00  8.87269514e+00]",[ 0.7664858 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,3553.8901781343193,"(0, 0)","[   2.75229068   90.44499969   39.70000076 1774.80004883  198.44000244
   67.29000092  166.67554188    0.            0.            0.
    0.            3.47752666    8.25237197   10.29641519    4.52723469
    6.15534638   61.58101173   65.98200218   67.41356669   60.09377262
   63.16515237  282.94394986  278.80663477  263.84499513  223.84706674
  255.18477115   37.60461938   53.17461422   56.10526992   37.60461938
   44.81189597]",[ 0.2990365 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,3338.0456565946697,"(0, 0)","[   2.75229068   90.44499969   39.70000076 1774.80004883  198.44000244
   67.29000092  166.67554188    0.            0.            0.
    0.            3.47752666    8.25237197   10.29641519    4.52723469
    6.15534638   61.58101173   65.98200218   67.41356669   60.09377262
   63.16515237  282.94394986  278.80663477  263.84499513  223.84706674
  255.18477115   37.60461938   53.17461422   56.10526992   37.60461938
   44.81189597]",[ 0.2990365 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,3338.0456565946697,"(0, 0)","[   2.75229068   91.19999695   39.27000046 1793.          203.50999451
   71.98733521  166.67554188    0.            0.            0.
    0.           12.0932419    13.95090384   14.55814475   12.88031071
   13.80647229   68.28555391   64.43053683   66.34566076   65.48621868
   66.81599896  251.32443572  124.56785312  143.37162901  191.62950513
  172.96995275   60.74990593   26.56135931   34.45386999   44.91424566
   44.91424566]",[ 0.7681803 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,3401.381904720165,"(0, 0)","[   2.75229068   91.19999695   39.27000046 1793.          203.50999451
   71.98733521  166.67554188    0.            0.            0.
    0.           12.0932419    13.95090384   14.55814475   12.88031071
   13.80647229   68.28555391   64.43053683   66.34566076   65.48621868
   66.81599896  251.32443572  124.56785312  143.37162901  191.62950513
  172.96995275   60.74990593   26.56135931   34.45386999   44.91424566
   44.91424566]",[ 0.7681803 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,3401.381904720165,"(0, 0)","[   2.75229068   91.02749634   39.81999969 1773.19995117  204.69999695
   74.64199829  166.67554188    0.            0.            0.
    0.           15.01850113   16.84334425   16.80645414   16.34398305
   17.41212612   66.7721726    63.86391103   65.48801829   69.76411364
   70.29013023  130.98009217  110.40347442   95.19763704  150.94153403
  142.88187978   34.47307866   30.44246795   20.20604491   46.40662801
   46.92378272]",[ 0.6762932 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,3320.5441651787805,"(0, 0)","[   2.75229068   91.02749634   39.81999969 1773.19995117  204.69999695
   74.64199829  166.67554188    0.            0.            0.
    0.           15.01850113   16.84334425   16.80645414   16.34398305
   17.41212612   66.7721726    63.86391103   65.48801829   69.76411364
   70.29013023  130.98009217  110.40347442   95.19763704  150.94153403
  142.88187978   34.47307866   30.44246795   20.20604491   46.40662801
   46.92378272]",[ 0.6762932 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,3320.5441651787805,"(0, 0)","[   2.75229068   91.02749634   40.65000153 1784.          206.25999451
   80.57733154  166.67554188    0.            0.            0.
    0.           16.13185642   15.22464179   15.38983357   16.21295321
   15.91675996   63.2640669    63.18176404   65.5478405    65.38838719
   64.53707182   90.72257436   79.83226191   95.18697523  100.97183036
   97.42213289   20.20604491   17.64780595   25.96403856   25.95384762
   27.1946568 ]",[ 1.        -0.8168659 -0.8168659 -0.8168659 -0.8168659]
1,-27.637545193496408,3636.8121249292562,"(0, 0)","[   2.75229068   91.02749634   40.65000153 1784.          206.25999451
   80.57733154  166.67554188    0.            0.            0.
    0.           16.13185642   15.22464179   15.38983357   16.21295321
   15.91675996   63.2640669    63.18176404   65.5478405    65.38838719
   64.53707182   90.72257436   79.83226191   95.18697523  100.97183036
   97.42213289   20.20604491   17.64780595   25.96403856   25.95384762
   27.1946568 ]",[ 1.        -0.8168659 -0.8168659 -0.8168659 -0.8168659]
0,1,2,3,4,5
1,-9.225622259418742,3636.8121249292562,"(0, 0)","[   2.75229068   93.46250153   40.63000107 1788.5         210.69999695
   91.4386673   166.67554188    0.            0.            0.
    0.           16.38357129   14.13341315   13.81863389   15.77512867
   14.86551237   68.05428003   61.94053627   63.05300203   62.6140106
   61.54070208  112.95456468   74.47842925   87.77367552   93.0958167
   72.1996671    35.53050177   20.44252262   24.93439755   35.53050177
   19.94492417]",[ 0.976242 -1.       -1.       -1.       -1.      ]
1,-27.637545193496408,3539.722909670727,"(0, 0)","[   2.75229068   93.46250153   40.63000107 1788.5         210.69999695
   91.4386673   166.67554188    0.            0.            0.
    0.           16.38357129   14.13341315   13.81863389   15.77512867
   14.86551237   68.05428003   61.94053627   63.05300203   62.6140106
   61.54070208  112.95456468   74.47842925   87.77367552   93.0958167
   72.1996671    35.53050177   20.44252262   24.93439755   35.53050177
   19.94492417]",[ 0.976242 -1.       -1.       -1.       -1.      ]
0,1,2,3,4,5
1,-9.225622259418742,3539.722909670727,"(0, 0)","[   2.75229068   93.17250061   40.61999893 1804.19995117  208.25
   92.65733337  166.67554188    0.            0.            0.
    0.           13.46558873   13.81696943   14.60825607   13.09669188
   13.42396596   63.18834976   66.11361883   67.68032775   63.35470888
   65.38057978   98.90425397  141.93955217  172.31901499   92.20703932
  119.15624658   29.405374     39.56488689   45.30252614   26.35762184
   34.00614003]",[ 0.8098476 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,3543.057132623024,"(0, 0)","[   2.75229068   93.17250061   40.61999893 1804.19995117  208.25
   92.65733337  166.67554188    0.            0.            0.
    0.           13.46558873   13.81696943   14.60825607   13.09669188
   13.42396596   63.18834976   66.11361883   67.68032775   63.35470888
   65.38057978   98.90425397  141.93955217  172.31901499   92.20703932
  119.15624658   29.405374     39.56488689   45.30252614   26.35762184
   34.00614003]",[ 0.8098476 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,3543.057132623024,"(0, 0)","[   2.75229068   95.34249878   40.90000153 1815.5         212.83000183
   91.05867004  166.67554188    0.            0.            0.
    0.           15.20372834   21.25386865   21.62840864   16.05195222
   18.13062423   68.01924883   75.54442971   67.5485452    69.31999253
   72.63364091  165.72233191  278.78034764  192.60363646  198.61386511
  237.74826007   45.30252614   67.00516015   50.74670483   52.00272929
   58.96829823]",[ 1.         -0.94434685 -0.94434685 -0.94434685 -0.94434685]
