0,1,2,3,4
-0.4711896325225098,-16130.671000000013,"(0,)","[ 17.14527783  38.69        48.05        75.13         0.
   5.0768733   13.77940893   1.42721104   1.66057387   1.26154947
  76.809086    68.52838887  65.87394353 228.6075479  176.2467023
 192.2528812   73.62449842  51.59663697  38.85323079]",[-1.        0.784086  0.784086]
0,1,2,3,4
-0.4711896325225098,-16145.971000000012,"(0,)","[ 17.14527783  38.5         47.14        74.34         0.
   5.0768733   13.77940893   1.52153221   1.65802805   1.27902426
  75.54772834  64.8835233   63.58687364 203.1086448  129.5884788
 152.1446652   73.80493217  37.40393419  33.665987  ]",[-1.          0.85965306  0.85965306]
0,1,2,3,4
-0.4711896325225098,-16132.771000000012,"(0,)","[ 17.14527783  37.43428571  45.79        72.48         0.
   5.0768733   13.77940893   1.49307692   1.52944625   1.1297635
  68.97524702  59.98704227  58.62908508 146.4639038   89.84687701
  63.52043771  44.79917751  20.3938707   12.69989902]",[-1.        0.664747  0.664747]
0,1,2,3,4
-0.4711896325225098,-16150.871000000012,"(0,)","[ 17.14527783  37.37142857  46.08        72.37         0.
   5.0768733   13.77940893   1.44875352   1.43440984   0.99117157
  68.61104772  60.6469983   58.35074871 118.3655597   74.56456012
  -6.85344456  32.16495453  19.21070119   4.53277223]",[-1.        0.778278  0.778278]
0,1,2,3,4
-0.4711896325225098,-16160.071000000013,"(0,)","[ 17.14527783  38.37714286  47.6         73.79         0.
   5.0768733   13.77940893   1.47774512   1.46485813   0.98456911
  71.13382186  63.87743868  60.83380809 141.9697459  105.9446236
  75.77902134  40.29456001  30.8360515   12.24716897]",[-0.88593966  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-16166.471000000012,"(0,)","[ 17.14527783  37.29857143  46.12        72.43         0.
   5.0768733   13.77940893   1.39757905   1.3539574    0.85968605
  65.31036071  58.9991136   57.44087884 115.533786    81.34074486
  38.29727727  37.33297637  22.83226131  15.70751917]",[-0.5509276  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-16137.671000000013,"(0,)","[ 17.14527783  38.05        47.2         74.39         0.
   5.0768733   13.77940893   1.37878707   1.3377935    0.90839948
  67.24308575  61.23401985  60.70806331 114.2474585   83.57740327
  92.44308118  37.33297637  22.83226131  17.30517198]",[-1.          0.91918415  0.91918415]
0,1,2,3,4
-0.4711896325225098,-16128.971000000012,"(0,)","[17.14527783 36.95428571 45.86       72.79        0.          5.0768733
 13.77940893  1.26094393  1.20298938  0.80857782 62.02988841 57.23001821
 57.01203958 72.40381521 53.4562571  11.78548642 19.79468741 14.07382398
 14.87197917]",[-1.         0.9340055  0.9340055]
0,1,2,3,4
-0.4711896325225098,-16129.371000000012,"(0,)","[  17.14527783   36.56928571   44.43         71.            0.
    5.0768733    13.77940893    1.12353469    0.96959026    0.57836338
   60.3297864    53.37692493   53.25936697   37.59139047   12.14005374
 -111.4309797     1.64121085    2.74377753    2.03344564]",[-1.         0.4769935  0.4769935]
0,1,2,3,4
-0.4711896325225098,-16144.571000000013,"(0,)","[ 1.71452778e+01  3.51785714e+01  4.25000000e+01  6.79700000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  8.92133904e-01
  6.21718130e-01  1.49695500e-01  5.47249868e+01  4.87905855e+01
  4.77550179e+01 -8.08876698e+01 -6.74302330e+01 -3.35679452e+02
  4.91642564e+01  3.00755852e+01  4.37543678e+01]",[-1.          0.93178153  0.93178153]
0,1,2,3,4
-0.4711896325225098,-16156.971000000012,"(0,)","[ 1.71452778e+01  3.36942857e+01  4.06000000e+01  6.67200000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  5.82265663e-01
  1.90516680e-01 -2.87576432e-01  4.96339101e+01  4.48647055e+01
  4.57376974e+01 -7.60333808e+01 -1.11076788e+02 -2.76363942e+02
  4.91642564e+01  3.00755852e+01  4.37543678e+01]",[-0.8144287  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-16186.571000000013,"(0,)","[ 1.71452778e+01  3.62842857e+01  4.30900000e+01  7.10000000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  5.39465580e-01
  4.91421337e-02 -2.85466676e-01  5.68757803e+01  5.02876401e+01
  5.28001214e+01  2.06016070e+01 -5.71905953e+01 -7.30163971e+01
  3.64384193e+01  2.51710405e+01  2.49507888e+01]",[-0.84626675  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-16194.871000000014,"(0,)","[ 1.71452778e+01  3.66457143e+01  4.33300000e+01  7.14200000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  5.28616904e-01
 -4.30361247e-02 -2.47056279e-01  5.77526953e+01  5.07704385e+01
  5.34156166e+01  3.69392396e+01 -4.73054134e+01 -3.95500372e+01
  2.88196084e+01  1.53658138e+01  1.89601646e+01]",[-0.9014294  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-16196.971000000014,"(0,)","[ 1.71452778e+01  3.74414286e+01  4.41000000e+01  7.28700000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  5.77568889e-01
 -5.33406163e-02 -9.84776903e-02  5.96226536e+01  5.23077160e+01
  5.54886056e+01  6.80171614e+01 -3.57488430e+01  3.54984074e+01
  2.42342909e+01  1.53658138e+01  1.45869372e+01]",[-0.9902925  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-16194.671000000013,"(0,)","[ 1.71452778e+01  3.69085714e+01  4.28100000e+01  7.17600000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  5.66832479e-01
 -1.63712049e-01 -6.94947202e-02  5.78488539e+01  4.96222187e+01
  5.35997547e+01  5.49368062e+01 -6.61307504e+01  5.62061803e+00
  2.62269442e+01  1.88121551e+01  1.68281534e+01]",[-0.8837293  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-16197.471000000012,"(0,)","[  17.14527783   36.26         40.64         69.82          0.
    5.0768733    13.77940893    0.50022324   -0.42142514   -0.20075314
   55.76010082   45.55249935   50.49219072    7.91571636 -155.6092409
 -104.6460304    31.96514151   35.13843929   27.72475741]",[-0.76394975  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-16193.971000000012,"(0,)","[  17.14527783   36.31714286   41.22         69.68          0.
    5.0768733    13.77940893    0.44689437   -0.57226674   -0.31247123
   55.90521404   46.75981099   50.27459247    0.50821598 -149.3889993
 -133.221685     33.401652     36.47321599   32.69358772]",[-0.18243754  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-16211.571000000013,"(0,)","[  17.14527783   36.05142857   39.84         67.725         0.
    5.0768733    13.77940893    0.3788231    -0.79401139   -0.55239315
   55.03680905   44.33984133   47.32818366    4.58038687 -161.8555682
 -154.516326     29.53077571   39.24883553   33.85030115]",[-1.          0.99429345  0.99429345]
0,1,2,3,4
-0.4711896325225098,-16214.171000000013,"(0,)","[  17.14527783   35.47714286   40.17         66.21          0.
    5.0768733    13.77940893    0.27536187   -0.9323696    -0.85492578
   53.18952996   45.0434237    45.20438128  -37.32869029 -159.388339
 -211.6751177    34.19039047   39.87289295   40.62971436]",[-1.          0.85696065  0.85696065]
0,1,2,3,4
-0.4711896325225098,-16227.371000000014,"(0,)","[ 1.71452778e+01  3.39657143e+01  3.86200000e+01  6.30000000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01  7.05946689e-02
 -1.15379134e+00 -1.33827840e+00  4.87359282e+01  4.24369368e+01
  4.11563253e+01 -1.11811629e+02 -1.68910986e+02 -2.65716459e+02
  4.08656827e+01  4.29032366e+01  4.77074695e+01]",[-1.          0.69417405  0.69417405]
0,1,2,3,4
-0.4711896325225098,-16257.271000000013,"(0,)","[ 1.71452778e+01  3.46171429e+01  3.98200000e+01  6.45600000e+01
  0.00000000e+00  5.07687330e+00  1.37794089e+01 -3.86741572e-02
 -1.21839479e+00 -1.57727800e+00  5.05808703e+01  4.49865025e+01
  4.36913596e+01 -1.09498381e+02 -1.55219963e+02 -2.23209083e+02
  4.42650257e+01  4.86292746e+01  5.12336388e+01]",[-0.88966537  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-16275.871000000014,"(0,)","[ 1.87613753e+01  3.52514286e+01  3.90400000e+01  6.31500000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -7.32446146e-02
 -1.31734742e+00 -1.85903235e+00  5.23096573e+01  4.36854473e+01
  4.19995688e+01 -4.44599098e+01 -1.32004370e+02 -1.90783598e+02
  3.34648756e+01  4.86292746e+01  5.12336388e+01]",[-0.00466383  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-16294.471000000012,"(0,)","[ 1.87613753e+01  3.50314286e+01  3.90000000e+01  6.27800000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.17044892e-01
 -1.38305278e+00 -2.08811017e+00  5.16612140e+01  4.36185247e+01
  4.15626903e+01 -8.46271540e+01 -1.37968899e+02 -1.93401329e+02
  4.02622713e+01  5.44186026e+01  5.69918622e+01]",[-1.          0.70115054  0.70115054]
0,1,2,3,4
-0.4711896325225098,-0.4929643976688567,"(0,)","[ 1.87613753e+01  3.48727143e+01  3.81700000e+01  6.32600000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.62688472e-01
 -1.48498088e+00 -2.20550037e+00  5.11876573e+01  4.22298602e+01
  4.23672311e+01 -5.61801897e+01 -1.24361438e+02 -1.34607313e+02
  3.17703516e+01  4.57079310e+01  3.94927373e+01]",[-1.          0.51163435  0.51163435]
0,1,2,3,4
-0.4711896325225098,23.915320987844552,"(0,)","[ 1.87613753e+01  3.61928571e+01  4.03300000e+01  6.51300000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -9.12845710e-02
 -1.37560853e+00 -2.12316506e+00  5.47562283e+01  4.67903905e+01
  4.53969237e+01 -1.33104518e+01 -8.52779921e+01 -1.04988466e+02
  2.90333870e+01  3.62474391e+01  3.94927373e+01]",[-1.         0.7117122  0.7117122]
0,1,2,3,4
-0.4711896325225098,41.517817087316416,"(0,)","[ 1.87613753e+01  3.66971429e+01  3.98700000e+01  6.41800000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  5.92685669e-03
 -1.31093664e+00 -2.11024520e+00  5.60266083e+01  4.59905419e+01
  4.41764590e+01  2.10984310e+01 -7.68325948e+01 -1.03192299e+02
  2.06470770e+01  3.27321995e+01  4.07327955e+01]",[-1.          0.09656262  0.09656262]
0,1,2,3,4
-0.4711896325225098,67.35165462031364,"(0,)","[ 1.87613753e+01  3.72614286e+01  3.91900000e+01  6.29500000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.27036359e-01
 -1.29957335e+00 -2.17419407e+00  5.74108733e+01  4.48189217e+01
  4.26410247e+01  6.17463489e+01 -8.33483678e+01 -1.05041396e+02
  1.14560839e+01  3.57856734e+01  4.27701845e+01]",[-1.         0.7873359  0.7873359]
0,1,2,3,4
-0.4711896325225098,48.93170306220054,"(0,)","[ 1.87613753e+01  3.77071429e+01  4.09700000e+01  6.43400000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  2.56030568e-01
 -1.13386624e+00 -2.08863614e+00  5.84788922e+01  4.83799168e+01
  4.48806599e+01  6.67336238e+01 -6.00816562e+01 -9.78143284e+01
  1.14560839e+01  2.71481589e+01  4.52465313e+01]",[-1.         0.8204072  0.8204072]
0,1,2,3,4
-0.4711896325225098,26.435835356855478,"(0,)","[ 1.87613753e+01  3.75885714e+01  4.05400000e+01  6.43100000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  3.44717991e-01
 -1.02541917e+00 -2.00019462e+00  5.80780816e+01  4.76120780e+01
  4.48415680e+01  6.42388097e+01 -4.78354748e+01 -8.05792178e+01
  1.03544271e+01  2.27367547e+01  4.14039571e+01]",[-1.          0.94140196  0.94140196]
0,1,2,3,4
-0.4711896325225098,13.165175743246209,"(0,)","[ 1.87613753e+01  3.65664286e+01  3.84100000e+01  6.11525000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  3.28735567e-01
 -1.09868235e+00 -2.15998892e+00  5.47327282e+01  4.40311212e+01
  4.09573437e+01  2.02687382e+01 -8.74813687e+01 -1.13045337e+02
  1.71044323e+01  3.55317424e+01  4.92780098e+01]",[-1.          0.77567285  0.77567285]
0,1,2,3,4
-0.4711896325225098,13.884137792730144,"(0,)","[ 1.87613753e+01  3.58485714e+01  3.77100000e+01  6.01100000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  2.55202494e-01
 -1.19940215e+00 -2.34373103e+00  5.25342511e+01  4.29333338e+01
  3.97804187e+01 -9.18805345e+00 -9.94249521e+01 -1.24224405e+02
  2.15610274e+01  3.87620091e+01  5.15957053e+01]",[-0.95217025  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,12.086644215726892,"(0,)","[ 1.87613753e+01  3.56185714e+01  3.84300000e+01  6.10150000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.76335243e-01
 -1.20720937e+00 -2.38878560e+00  5.18440324e+01  4.44081151e+01
  4.12953240e+01 -4.07062837e+01 -9.77611553e+01 -1.16144494e+02
  2.66253081e+01  4.13190772e+01  5.22198718e+01]",[-0.9374145  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-9.582411651468192,"(0,)","[ 1.87613753e+01  3.47428571e+01  3.81100000e+01  6.17100000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  4.26775930e-02
 -1.22509583e+00 -2.34142054e+00  4.92931603e+01  4.38866583e+01
  4.24455578e+01 -7.09917931e+01 -8.37594270e+01 -8.79054618e+01
  2.97519272e+01  3.24509599e+01  3.53478499e+01]",[-0.67654496  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-19.031093387460714,"(0,)","[ 1.87613753e+01  3.57871429e+01  4.00300000e+01  6.38900000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  2.07785502e-02
 -1.07198584e+00 -2.10372518e+00  5.21948109e+01  4.76985803e+01
  4.58860277e+01 -4.77779819e+01 -4.94837402e+01 -6.02569948e+01
  3.00443600e+01  2.24145679e+01  2.92375443e+01]",[-0.7744038  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-35.130289940691,"(0,)","[ 1.87613753e+01  3.62157143e+01  4.01300000e+01  6.53800000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  3.75724220e-02
 -9.31834298e-01 -1.77466214e+00  5.33286618e+01  4.78893137e+01
  4.80804629e+01 -7.96329642e+00 -3.81088723e+01 -3.34830584e+01
  2.45405845e+01  2.15197383e+01  1.76746443e+01]",[-1.         0.8803895  0.8803895]
0,1,2,3,4
-0.4711896325225098,-63.072734980440146,"(0,)","[ 1.87613753e+01  3.63257143e+01  3.98900000e+01  6.48200000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  5.90767669e-02
 -8.30555066e-01 -1.54129751e+00  5.36207388e+01  4.74596072e+01
  4.73341635e+01  3.94807089e+01 -2.56224230e+01 -1.86661212e+01
  1.49854062e+01  1.60775876e+01  1.22739097e+01]",[-1.          0.80574775  0.80574775]
0,1,2,3,4
-0.4711896325225098,-110.90172744259826,"(0,)","[ 1.87613753e+01  3.70985714e+01  4.15900000e+01  6.74800000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.36904082e-01
 -6.06127689e-01 -1.12870360e+00  5.56385598e+01  5.07010044e+01
  5.10663945e+01  7.10873715e+01  1.98569520e+01  1.59672846e+01
  1.37509126e+01  5.93482679e+00  6.03153360e+00]",[-1.         0.8982415  0.8982415]
0,1,2,3,4
-0.4711896325225098,-124.82543199524878,"(0,)","[ 1.87613753e+01  3.81785714e+01  4.23400000e+01  6.70300000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  2.82473585e-01
 -3.63557776e-01 -8.28480983e-01  5.82635183e+01  5.20510658e+01
  5.04408246e+01  1.40515831e+02  6.90064271e+01  2.65730284e+01
  7.07248673e-01  2.33257886e+00  6.03153360e+00]",[-0.9461133  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-134.2161598967075,"(0,)","[ 1.87613753e+01  3.88385714e+01  4.20600000e+01  6.72600000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  4.45954266e-01
 -1.91703198e-01 -5.65474874e-01  5.97684841e+01  5.15063174e+01
  5.07597576e+01  1.85718312e+02  8.27743868e+01  2.70678842e+01
  6.74457629e+00  4.35039136e+00  1.00648320e+01]",[-1.         0.8524669  0.8524669]
0,1,2,3,4
-0.4711896325225098,-83.1732364223958,"(0,)","[ 1.87613753e+01  3.91534286e+01  4.20300000e+01  6.79600000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  5.94072129e-01
 -5.72678076e-02 -2.97131342e-01  6.04718959e+01  5.14466400e+01
  5.17376195e+01  1.91161423e+02  8.05997859e+01  4.72782150e+01
  9.65841418e+00  4.35039136e+00  5.66386658e+00]",[-1.         0.9579231  0.9579231]
0,1,2,3,4
-0.4711896325225098,-90.78753169045444,"(0,)","[ 1.87613753e+01  3.85957143e+01  4.26000000e+01  6.79700000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  6.58858808e-01
  9.41817750e-02 -8.27068508e-02  5.85946436e+01  5.25277405e+01
  5.17517795e+01  1.68207146e+02  1.05211245e+02  5.84016454e+01
  1.50748826e+01  1.26034123e+01  2.00336526e+00]",[-1.         0.6049866  0.6049866]
0,1,2,3,4
-0.4711896325225098,-126.62749233708382,"(0,)","[ 1.87613753e+01  3.91214286e+01  4.19400000e+01  6.62800000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  7.44046560e-01
  1.59115986e-01 -4.85827410e-02  5.98112085e+01  5.11631682e+01
  4.92267511e+01  1.59739222e+02  9.08856531e+01  3.19401191e+01
  1.50748826e+01  1.04047817e+01  6.59576088e+00]",[-1.          0.79412293  0.79412293]
0,1,2,3,4
-0.4711896325225098,-118.67786219582558,"(0,)","[ 1.87613753e+01  3.87100000e+01  4.21700000e+01  6.74500000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  7.69489426e-01
  2.26524659e-01  7.20396556e-02  5.84215136e+01  5.16162892e+01
  5.09410313e+01  1.23137242e+02  8.12956643e+01  3.86455352e+01
  8.40723999e+00  2.31248274e+00  9.46285860e+00]",[-0.95241827  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-121.25853667721753,"(0,)","[ 1.87613753e+01  3.84285714e+01  4.10600000e+01  6.74300000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  7.58204042e-01
  1.88209235e-01  1.64127976e-01  5.74765296e+01  4.93311818e+01
  5.09106349e+01  1.07476531e+02  6.51833738e+01  6.42119646e+01
  8.40723999e+00  3.46898347e-01  6.93153675e+00]",[-1.          0.97867864  0.97867864]
0,1,2,3,4
-0.4711896325225098,-141.3756955431461,"(0,)","[ 1.87613753e+01  3.81000000e+01  4.26700000e+01  6.87700000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  7.14510889e-01
  2.84478243e-01  3.41301127e-01  5.63751819e+01  5.24873166e+01
  5.28602132e+01  8.25598389e+01  1.07929035e+02  8.69793307e+01
  4.02602901e+00  3.96272845e+00  3.17663143e+00]",[-0.7987306  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-184.92512929902068,"(0,)","[ 1.87613753e+01  3.83285714e+01  4.21100000e+01  6.73000000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  6.90369406e-01
  3.11988397e-01  3.58957572e-01  5.69685649e+01  5.13367065e+01
  5.05805403e+01  7.60201861e+01  1.08303474e+02  8.20064965e+01
  1.55457077e+00  4.74642203e+00  3.17663143e+00]",[-1.          0.90751535  0.90751535]
0,1,2,3,4
-0.4711896325225098,-205.97758605942727,"(0,)","[ 1.87613753e+01  3.65957143e+01  4.00900000e+01  6.30400000e+01
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  5.25354062e-01
  1.68846912e-01  2.88712248e-02  5.14771976e+01  4.74548374e+01
  4.47897507e+01  5.52821043e+00  9.54435613e+00 -3.46860300e+01
  1.54560015e+01  1.66501490e+01  2.85873830e+01]",[-1.          0.75495934  0.75495934]
